Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair
2018-12-28,21.99,1.0,PA,"Best Naturals Pure inositol Powder (Vitamin B8), 1 Lb Supports Healthy Liver Function, Promotes Cellular Detoxification & Supports Membrane Function",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-01-05,11.19,4.0,PA,"OLLY Kids Super Brainy Gummy Multivitamin, 25 Day Supply (50 Gummies), Blue Raspberry, Omega 3 DHA EPA, Wild Blueberries, Choline, Chewable Supplement",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-01-29,21.99,1.0,PA,"Best Naturals Pure inositol Powder (Vitamin B8), 1 Lb Supports Healthy Liver Function, Promotes Cellular Detoxification & Supports Membrane Function",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-05-17,12.88,1.0,PA,"Olly Laser Focus Gummy 18 Day Supply Gummies Ginseng Alpha GPC B Vitamins Chewable Supplement, Berry Tangy Tangerine, 36 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-05-18,12.88,1.0,PA,"Olly Laser Focus Gummy 18 Day Supply Gummies Ginseng Alpha GPC B Vitamins Chewable Supplement, Berry Tangy Tangerine, 36 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-05-31,17.99,3.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-07-08,11.8,2.0,PA,"Natrol Vitamin B12 Fast Dissolve Tablets, Promotes Energy, Supports a Healthy Nervous System, Maximum Strength, Strawberry Flavor, 5,000mcg, 200 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-08-25,17.99,3.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-10-05,11.8,4.0,PA,"Natrol Vitamin B12 Fast Dissolve Tablets, Promotes Energy, Supports a Healthy Nervous System, Maximum Strength, Strawberry Flavor, 5,000mcg, 200 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-11-02,13.26,4.0,PA,"OLLY Kids Super Brainy Gummy Multivitamin, 25 Day Supply (50 Gummies), Blue Raspberry, Omega 3 DHA EPA, Wild Blueberries, Choline, Chewable Supplement",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-12-08,19.97,2.0,PA,"Feel Great Vitamin Co. Complete DHA Gummies for Kids | with Omega 3 6 9 + DHA, Vitamin C | Supports Healthy Brain Function, Vision & Heart Health | Gluten Free, Vegetarian & Non-GMO | 60 Gummies",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-12-08,17.99,3.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-12-21,17.99,2.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2019-12-28,19.97,4.0,PA,"Feel Great Vitamin Co. Complete DHA Gummies for Kids | with Omega 3 6 9 + DHA, Vitamin C | Supports Healthy Brain Function, Vision & Heart Health | Gluten Free, Vegetarian & Non-GMO | 60 Gummies",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-01-02,14.39,1.0,PA,"OLLY Women's Multivitamin Gummy, Overall Health and Immune Support, Vitamins A, D, C, E, Biotin, Folic Acid, Adult Chewable Vitamin, Berry, 65 Day Supply - 130 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-01-04,16.26,2.0,PA,"MegaFood - B12 Energy Gummies, Supports Energy Levels with Methylated Vitamin B12 and Organic Cranberry, Vegan, Gluten-Free, Non-GMO, Cranberry, 90 Gummies",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-01-25,16.26,4.0,PA,"MegaFood - B12 Energy Gummies, Supports Energy Levels with Methylated Vitamin B12 and Organic Cranberry, Vegan, Gluten-Free, Non-GMO, Cranberry, 90 Gummies",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-01-26,9.61,1.0,PA,"Solaray Vitamin B-Complex Chewables, Strawberry, Healthy Energy, Red Blood Cell, Stress & Metabolism Support, 50 Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-01-29,15.99,1.0,PA,"Renzo's Bright & Brainy Vitamin B6 - Vegan Vitamins for Kids, Dissolvable and Easy to Take B6 Vitamins for Kids, Zero Sugar, Oh-Oh-Oh Orange Flavor, [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-02-02,15.99,2.0,PA,"Renzo's Bright & Brainy Vitamin B6 - Vegan Vitamins for Kids, Dissolvable and Easy to Take B6 Vitamins for Kids, Zero Sugar, Oh-Oh-Oh Orange Flavor, [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-02-03,17.99,4.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-03-02,17.99,3.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-03-02,15.99,3.0,PA,"Renzo's Bright & Brainy Vitamin B6 - Vegan Vitamins for Kids, Dissolvable and Easy to Take B6 Vitamins for Kids, Zero Sugar, Oh-Oh-Oh Orange Flavor, [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-03-04,18.95,2.0,PA,"Phosphatidylcholine 1,200mg – 210 Softgels – Enhanced Version of Sunflower and Soy Lecithin - Non-GMO, Manufactured and Tested in The USA to Support Brain Health by Double Wood Supplements",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-03-16,14.99,2.0,PA,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-03-25,10.0,2.0,PA,Best Naturals Vitamin B6 50 mg 250 Tablets,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-03-28,19.99,1.0,PA,"EZ Melts B6 as Pyridoxine, 50 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Orange Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-04-01,17.99,1.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-04-04,19.99,2.0,PA,"Amazing Formulas Vitamin C 1000 Mg,Tablets - (Non-GMO,Gluten Free, Vegan) - Promotes Immune Function- Supports Healthy Aging- Supports Overall Health & Well-Being (250 Count)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-04-18,19.99,4.0,PA,"EZ Melts B6 as Pyridoxine, 50 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Orange Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-04-18,44.89,1.0,PA,Kirkland Vitamin C with Rose Hips and Citrus Bioflavonoid Complex (1000 mg),35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-05-04,9.09,2.0,PA,"OLLY Swift Energy Gummy, Caffeine from Green Tea, B Vitamins, L Theanine, Adult Chewable Supplement, Pineapple, 10 Day Supply - 30 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-05-05,14.99,1.0,PA,"Nature's Bounty Vitamin B12, Supports Energy Metabolism, Tablets, 1000mcg, 200 Ct",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-05-22,17.99,4.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-06-02,17.99,4.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-07-24,18.95,3.0,PA,"Phosphatidylcholine 1,200mg – 210 Softgels – Enhanced Version of Sunflower and Soy Lecithin - Non-GMO, Manufactured and Tested in The USA to Support Brain Health by Double Wood Supplements",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-08-16,27.97,2.0,PA,"Zazzee Citicoline CDP Choline 300 mg, 120 Vegan Capsules, 4 Month Supply, Vegan, Non-GMO and All-Natural, Premium Grade, Contains Organic Stabilizers",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-09-21,14.98,2.0,PA,"Natrol Vitamin B12 Fast Dissolve Tablets, Promotes Energy, Supports a Healthy Nervous System, Maximum Strength, Strawberry Flavor, 5,000mcg, 200 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-09-26,9.61,1.0,PA,"NOW Supplements, Methyl Folate 1,000 mcg, Metabolically Active Folate*, Co-Enzyme B Vitamin, 90 Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-09-28,9.61,1.0,PA,"NOW Supplements, Methyl Folate 1,000 mcg, Metabolically Active Folate*, Co-Enzyme B Vitamin, 90 Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-10-03,7.39,1.0,PA,"Nature’s Bounty Super B Complex with Vitamin C & Folic Acid, Immune & Energy Support, 150 tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-10-25,9.61,2.0,PA,"NOW Supplements, Methyl Folate 1,000 mcg, Metabolically Active Folate*, Co-Enzyme B Vitamin, 90 Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-01,17.99,4.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-04,23.95,2.0,PA,Eye Vitamins | 45 Day Supply | Eye Care | Eye Care Vitamins for Adults and Kids | Gummy Vitamin for Eye Health | Supplements for Eyes | Vegan | Non-GMO | Gluten Free | 90 Count,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-19,9.44,1.0,PA,"Nature's Bounty Vitamin B12, Supports Energy Metabolism, Tablets, 1000mcg, 200 Ct",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-24,9.61,3.0,PA,"NOW Supplements, Methyl Folate 1,000 mcg, Metabolically Active Folate*, Co-Enzyme B Vitamin, 90 Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-25,18.99,3.0,PA,"Natrol Vitamin B12 Fast Dissolve Tablets, Promotes Energy, Supports a Healthy Nervous System, Maximum Strength, Strawberry Flavor, 5,000mcg, 200 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-25,9.99,1.0,PA,"Nature’s Bounty Super B Complex with Vitamin C & Folic Acid, Immune & Energy Support, 150 tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-26,23.95,3.0,PA,Eye Vitamins | 45 Day Supply | Eye Care | Eye Care Vitamins for Adults and Kids | Gummy Vitamin for Eye Health | Supplements for Eyes | Vegan | Non-GMO | Gluten Free | 90 Count,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-11-26,13.97,2.0,PA,"L Methylfolate 1000mcg | 200 Capsules | Value Size | Optimized and Activated | Non-GMO, Gluten Free | Methyl Folate, 5-MTHF | by Opti-Folate",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-12-07,17.99,4.0,PA,"EZ Melts Inositol as Myo-Inositol, 500 mg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Cherry Flavor, 60 Fast Dissolve Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-12-13,21.99,2.0,PA,EZ Melts Multivitamin for Women & Men with Iron - Dissolving Vegan Multivitamin with Iron for Nutritional Support - Zero Sugar Multivitamin for Men and Women - Vegan Vitamins - Cherry Flavor - 60 Ct,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2021-01-05,15.0,3.0,PA,"Biotin by Nature's Bounty, Vitamin Supplement, Supports Metabolism for Cellular Energy and Healthy Hair, Skin, and Nails, 5000 mcg, 150 Softgels",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
