Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin,Vitamins List,Vitamin Count
2020-09-15,19.95,1.0,CA,"Vitamin D3 5000IU Plus K2, 2 in 1 Formula, Vitamin D3 with MK7 Vitamin K2, 300 Soft-Gels, Immune Vitamin Complex with Virgin Sunflower Seed Oil, Support Heart, Teeth & Joint Health, Easy to Swallow",18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,"Vitamin C, Vitamin D, Vitamin K",0,1,1,0,1,0,0,0,0,0,0,0,0,0,"Vitamin C, Vitamin D, Vitamin K",3
2021-04-11,19.92,1.0,CA,"Carlson - Vitamin K2, MK-4 (Menatetrenone), Vitamin K Supplement, Bone & Heart Health, K2 Vitamin, Soy-free, 60 capsules",18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,Vitamin K,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Vitamin K,1
2021-06-04,12.95,1.0,CA,"Nutricost Niacin (Vitamin B3) 500mg, 240 Capsules - with Flushing, Non-GMO, Gluten Free",18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,B3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B3,1
2021-06-22,19.92,1.0,CA,"Carlson - Vitamin K2, MK-4 (Menatetrenone), Vitamin K Supplement, Bone & Heart Health, K2 Vitamin, Soy-free, 60 capsules",18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,Vitamin K,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Vitamin K,1
2021-11-03,18.95,2.0,CA,Vitamin C 1000mg (240 Veggie-Capsules) | Non-GMO Project Verified Vitamin C Supplement for Immune Support & Antioxidant Protection,18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2022-03-24,18.95,1.0,CA,Vitamin C 1000mg (240 Veggie-Capsules) | Non-GMO Project Verified Vitamin C Supplement for Immune Support & Antioxidant Protection,18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2022-06-15,12.99,2.0,CA,"High Strength Vitamin K2-600 mcg - Full Spectrum Vitamin K2 MK4 MK7, Vitamin K MK7 Natto & MK4 & Calcium 100 mg, K2 Vitamin Supplement, Complex K2-7 M7-90, Works w/ Vitamin D3 5000 IU, 90 Veggie Caps",18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Vitamin D, Vitamin K",2
2022-10-23,14.0,1.0,CA,"Nutricost Niacin (Vitamin B3) 500mg, 240 Capsules - with Flushing, Non-GMO, Gluten Free",18 - 24 years,No,"White or Caucasian,Black or African American,Asian",Bachelor's degree,"$150,000 or more",Female,prefer not to say,3,4+,More than 10 times per month,No,No,No,No,No,B3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B3,1
2021-08-11,36.0,1.0,NY,"Goli® Ashwagandha & Vitamin D Gummy 120 Count - Relax. Restore. Unwind. (Mixed Berry, KSM-66, Vegan, Plant Based, Non-GMO, Gluten-Free & Gelatin Free)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2018-05-23,19.25,1.0,TX,"Carlson Labs Key-E Suppositories Vitamin E Soothing Inserts (2 Packages of 24 Inserts, 48Count)",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,I stopped in the recent past,Yes,Yes,Vitamin E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vitamin E,1
2020-07-04,15.42,1.0,TX,SSS Tonic Liquid 20 OZ,45 - 54 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,I stopped in the recent past,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-06-17,7.97,1.0,TX,"One A Day Teen for Her Multivitamin Gummies, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support* & more, 60 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,I stopped in the recent past,Yes,Yes,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",5
2022-09-14,8.98,1.0,TX,"One A Day Teen for Her Multivitamin Gummies, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support* & more, 60 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,I stopped in the recent past,Yes,Yes,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",5
2018-02-06,8.83,2.0,NY,"Alacer Emergen-C Immune Plus System Support, Citrus, 30 Count",25 - 34 years,No,Asian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-09-11,18.98,1.0,FL,"Goli Ashwagandha & Vitamin D Gummy - 60 Count - Mixed Berry, KSM-66, Vegan, Plant Based, Non-GMO, Gluten-Free & Gelatin Free Relax. Restore. Unwind.",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2021-10-15,18.98,1.0,FL,"Goli Ashwagandha & Vitamin D Gummy - 60 Count - Mixed Berry, KSM-66, Vegan, Plant Based, Non-GMO, Gluten-Free & Gelatin Free Relax. Restore. Unwind.",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2021-12-14,18.95,1.0,FL,"Goli Ashwagandha & Vitamin D Gummy - 60 Count - Mixed Berry, KSM-66, Vegan, Plant Based, Non-GMO, Gluten-Free & Gelatin Free Relax. Restore. Unwind.",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-01-04,6.69,1.0,FL,"Emergen-C Immune+ 1000mg Vitamin C Powder, with Vitamin D, Zinc, Antioxidants and Electrolytes for Immunity, Immune Support Dietary Supplement, Super Orange Flavor - 10 Count",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,"Vitamin C, Vitamin D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Vitamin C, Vitamin D",2
2022-01-04,13.02,1.0,FL,"Airborne Vitamin C 750mg (per serving) - Assorted Fruit Gummies (63 count in a bottle), Gluten-Free Immune Support Supplement With Vitamins C E, Selenium",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2022-02-18,17.99,1.0,FL,"OLLY Ultra Strength Goodbye Stress Softgels, GABA, Ashwagandha, L-Theanine and Lemon Balm, Stress Relief Supplement - 60 Count",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-06-16,4.15,1.0,FL,"Emergen-C 1000mg Vitamin C Powder for Daily Immune Support Caffeine Free Vitamin C Supplements with Zinc and Manganese, B Vitamins and Electrolytes, Super Orange Flavor - 10 Count",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,"Vitamin C, B12",0,1,0,0,0,1,0,0,0,1,0,0,0,0,"Vitamin C, B1, B12",3
2022-08-18,4.97,1.0,FL,"Emergen-C 1000mg Vitamin C Powder for Daily Immune Support Caffeine Free Vitamin C Supplements with Zinc and Manganese, B Vitamins and Electrolytes, Super Orange Flavor - 10 Count",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,"Vitamin C, B12",0,1,0,0,0,1,0,0,0,1,0,0,0,0,"Vitamin C, B1, B12",3
2022-11-15,4.97,1.0,FL,"Emergen-C 1000mg Vitamin C Powder for Daily Immune Support Caffeine Free Vitamin C Supplements with Zinc and Manganese, B Vitamins and Electrolytes, Super Orange Flavor - 10 Count",25 - 34 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,"Vitamin C, B12",0,1,0,0,0,1,0,0,0,1,0,0,0,0,"Vitamin C, B1, B12",3
2020-08-18,17.5,1.0,TX,"Vitamin B Complex Gummies: Vitamin B12, B7, B6, B3 (Niacin), B5, B8, B9 (Folate)- Third Party Tested- Supports Prenatal- Vegan Diet- Older Adults -Hair - B Complex Vitamin Supplement- Two Month Supply",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"B1, B3, B6, B12, B5, B7, B9, B9",0,0,0,0,0,1,0,1,1,1,1,1,1,0,"B1, B3, B6, B12, B5, B7, B9",7
2020-08-18,17.99,1.0,TX,Nutrivein Liposomal Vitamin C 1650mg - 180 Capsules - High Absorption Ascorbic Acid - Supports Immune System & Collagen Booster - Powerful Antioxidant,18 - 24 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-08-18,19.95,1.0,TX,"Vitamin D3 5000IU Plus K2, 2 in 1 Formula, Vitamin D3 with MK7 Vitamin K2, 300 Soft-Gels, Immune Vitamin Complex with Virgin Sunflower Seed Oil, Support Heart, Teeth & Joint Health, Easy to Swallow",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"Vitamin C, Vitamin D, Vitamin K",0,1,1,0,1,0,0,0,0,0,0,0,0,0,"Vitamin C, Vitamin D, Vitamin K",3
2020-09-10,17.5,1.0,TX,"Vitamin B Complex Gummies: Vitamin B12, B7, B6, B3 (Niacin), B5, B8, B9 (Folate)- Third Party Tested- Supports Prenatal- Vegan Diet- Older Adults -Hair - B Complex Vitamin Supplement- Two Month Supply",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"B1, B3, B6, B12, B5, B7, B9, B9",0,0,0,0,0,1,0,1,1,1,1,1,1,0,"B1, B3, B6, B12, B5, B7, B9",7
2020-12-02,15.97,1.0,TX,"Vitamin C 2000mg with Zinc 40mg Per Serving and Rose Hips Extract, Immune Support for Adults, Immune Booster, Vegan Non GMO, No Filler, No Stearate, 120 Vegan Capsules, 60 Day Supply",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-12-02,14.99,1.0,TX,"Vitamin C - Powerful 1500mg Per Day Immune Support - Tasty Chewable Vitamin C Supplement All Year-Round Potent Support - Vegan Friendly, Non-GMO, Gluten & Soy Free - All Natural VIT C",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2018-03-10,14.78,2.0,CA,"Centrum Silver Multivitamin for Men 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins and Zinc, Gluten Free, Non-GMO Ingredients - 200 Count",25 - 34 years,No,Asian,Bachelor's degree,"$150,000 or more",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,No,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1,"Vitamin D, B1, B12, Multivitamin",4
2020-03-10,10.11,1.0,NY,"Solgar Vitamin D3 (Cholecalciferol) 25 mcg (1000 IU) - Helps Maintain Healthy Bones & Teeth - Immune System Support - Non-GMO, Gluten Free, Dairy Free, Kosher - Unflavored, 180 Count",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-08-28,19.95,1.0,NY,"NATURELO Vitamin D - 2500 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - Vegan - Non-GMO - Gluten Free - 180 Mini Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-08-28,46.95,1.0,NY,"NATURELO Whole Food Multivitamin for Men 50+ - with Vitamins, Minerals, Organic Herbal Extracts - Vegan Vegetarian - for Energy, Brain, Heart and Eye Health - 120 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,Yes,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2019-05-18,21.97,1.0,CA,"Super B-Complex Vitamin Throat Spray, Spray for Life Liquid Sublingual Vitamin B Supplement Blend Vitamin B1, B6, B9, B12, Vegan Non-GMO Nanotechnology, 30 Days Supply",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),3,3,5 - 10 times per month,No,No,No,No,No,"B1, B6, B12, B9",0,0,0,0,0,1,0,0,1,1,0,0,1,0,"B1, B6, B12, B9",4
2021-03-13,6.66,1.0,CA,"Women Multivitamin by Nature's Bounty, Vitamin Supplements for Adults, Fruit Flavored, 90 Gummies",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),3,More than 10 times per month,I stopped in the recent past,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2021-04-04,14.17,1.0,CA,"YumVs Complete Multivitamin and Multimineral w/ Iron Jellies (Gummies), Berry Flavor (60 Ct); Daily Dietary Supplement for Men and Women, Vegetarian, Kosher, Halal, Gluten Free",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),3,More than 10 times per month,I stopped in the recent past,No,No,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2021-07-08,12.42,1.0,CA,"OLLY Women's Multivitamin Gummy, Overall Health and Immune Support, Vitamins A, D, C, E, Biotin, Folic Acid, Adult Chewable Vitamin, Berry, 45 Day Supply - 90 Count (Pack of 1)",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),3,More than 10 times per month,I stopped in the recent past,No,No,No,No,"Multivitamin, B7",0,0,0,0,0,0,0,0,0,0,0,1,0,1,"B7, Multivitamin",2
2023-02-02,6.95,1.0,CA,"Multivitamin Gummies for Adults Men Woman & Teens, Formulated with 14 Essential Vitamins & Minerals, Gluten & Gelatin Free, Vegetarian, Pectin Chewable Gummy Chews, Berry Flavor [Packaging May Vary]",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),3,More than 10 times per month,I stopped in the recent past,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2019-12-29,7.62,1.0,CA,"Amazon Elements Vegan Biotin 5000 mcg - Hair, Skin, Nails - 130 Capsules (4 month supply) (Packaging may vary)",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2019-12-29,16.79,1.0,CA,"Amazon Elements Women’s 40+ One Daily Multivitamin, 66% Whole Food Cultured, Vegan, 65 Tablets, 2 month supply (Packaging may vary)",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2020-03-09,20.99,1.0,CA,"Amazon Elements Women’s 40+ One Daily Multivitamin, 66% Whole Food Cultured, Vegan, 65 Tablets, 2 month supply (Packaging may vary)",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2021-01-07,15.49,1.0,CA,Biotin Gummies for Hair Growth | Max Strength Biotin 10000mcg Prevents Thinning and Loss | Chewable Biotin Supplement For Women Men and Kids | 100 Count Vegan Hair Gummies for Hair Skin and Nails,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2022-04-06,13.99,1.0,CA,"NutriFlair Vitamins D3 (5000iu/125mcg) + K2 (as Mk7) - Made with Plant-Based Ingredients Plus BioPerine Black Pepper Extract, 90 Capsules - Supports Healthy Immune, Heart and Health - Non-GMO Pills",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2018-10-05,8.99,1.0,TX,"Nature’s Way Alive! Kids Multivitamin Gummy, 15 Vitamins & Minerals, Gelatin-Free, Cherry, Orange, and Grape Flavored, 60 Gummies",25 - 34 years,No,Black or African American,Bachelor's degree,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2018-03-04,7.61,1.0,NY,"NOW Supplements, Vitamin A & D3 25,000/1,000 IU, Eye Health*, Essential Nutrition, 100 Softgels",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Vitamin A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin A,1
2018-06-25,7.22,1.0,NY,"NOW Supplements, Vitamin A & D3 25,000/1,000 IU, Eye Health*, Essential Nutrition, 100 Softgels",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Vitamin A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin A,1
2018-11-12,4.99,1.0,NY,"NOW Supplements, Vitamin A & D3 25,000/1,000 IU, Eye Health*, Essential Nutrition, 100 Softgels",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Vitamin A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin A,1
2019-02-23,13.58,1.0,NY,Swanson Full Spectrum Citrus Bioflavonoid Complex - Aids Vitamin C Absorption and Promotes Immune Health - Standardized to 50% Bitter Orange Bioflavonoids - (250 Capsules) 1 Pack,25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2021-02-13,18.88,1.0,NY,Kirkland Signature Adult Multi Gummies - 320 ct - 2 pk,25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-07-26,16.99,1.0,NY,"Quercetin 1000mg- 180 Vegan Capsules, 100% Pure Quercetin Supplement- Non-GMO, Gluten Free, Third Party Tested",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-08-29,12.15,1.0,NY,"Amazon Brand - Revly Vitamin C 1,000mg with Rose Hips, Gluten Free, Vegetarian, 300 Tablets",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-07-08,19.99,1.0,TX,Apple Cider Vinegar | 1 Month Supply | Apple Cider Vinegar Gummies for Adults and Kids | Supplements for Immune Support | Vegan | Non-GMO | Gluten Free | 30 Servings,35 - 44 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2020-08-06,8.99,1.0,TX,"Biotin 5000 MCG - Vitamin B7 with Coconut Oil - Natural Biotin Supplement for Hair Growth, Nail & Skin Health - Vegan & Non-GMO - Skin, Hair and Nail Vitamins - 60 Capsules",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,"B7, B7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
