Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin
2021-05-19,8.76,1.0,PA,"BlueBonnet Nutrition Earth Sweet Vitamin D3 1000 IU Chewable Tablets, Raspberry, 90 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,8.76,1.0,PA,"BlueBonnet Nutrition Earth Sweet Vitamin D3 1000 IU Chewable Tablets, Raspberry, 90 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,13.49,1.0,PA,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-21,8.76,2.0,PA,"BlueBonnet Nutrition Earth Sweet Vitamin D3 1000 IU Chewable Tablets, Raspberry, 90 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-09-15,8.76,1.0,PA,"BlueBonnet Nutrition Earth Sweet Vitamin D3 1000 IU Chewable Tablets, Raspberry, 90 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,14.75,1.0,PA,"Pure & Essential Vegan Vitamin D3 1000IU, 365 Tablets, 100% Plant-Based & Non-GMO, Immune & Muscle Function, Bones & Teeth, Natural Algae Cholecalciferol, 1-Year Supply",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-20,14.97,1.0,PA,"One A Day Teen for Her Multivitamin Gummies Supplement with Vitamins A, C, E, B3, B6, B12, Calcium, and Vitamin D, 150 Count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,"Vitamin D, B1, B3, B6, B12, Multivitamin",0,0,1,0,0,1,0,1,1,1,0,0,0,1
2018-12-20,8.68,1.0,TX,"Enfamil Baby Vitamin D-Vi-Sol Vitamin D Liquid Supplement Drops for Infants, Supporting Strong Teeth & Bones in Newborn Babies, Easy-to-Use, Gluten-Free, 50 Day Supply, Dropper Bottle",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,8.68,1.0,TX,"Enfamil Baby Vitamin D-Vi-Sol Vitamin D Liquid Supplement Drops for Infants, Supporting Strong Teeth & Bones in Newborn Babies, Easy-to-Use, Gluten-Free, 50 Day Supply, Dropper Bottle",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,5.56,1.0,TX,"Doctor's Best Vitamin D3 2 000 IU Healthy Bones Teeth Heart Immune Support NonGMO GlutenFree Soy Free , 180 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,8.09,1.0,TX,"Doctor's Best Vitamin D3 2 000 IU Healthy Bones Teeth Heart Immune Support NonGMO GlutenFree Soy Free , 180 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,10.48,1.0,TX,"One A Day Men’s Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2020-09-09,5.97,1.0,TX,"Doctor's Best Vitamin D3 2 000 IU Healthy Bones Teeth Heart Immune Support NonGMO GlutenFree Soy Free , 180 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,5.47,1.0,TX,"Doctor's Best Vitamin D3 2 000 IU Healthy Bones Teeth Heart Immune Support NonGMO GlutenFree Soy Free , 180 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,5.48,1.0,TX,"Doctor's Best Vitamin D3 2 000 IU Healthy Bones Teeth Heart Immune Support NonGMO GlutenFree Soy Free , 180 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-07,6.93,1.0,TX,"Doctor's Best Vitamin D3 2 000 IU Healthy Bones Teeth Heart Immune Support NonGMO GlutenFree Soy Free , 180 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,More than 10 times per month,I stopped in the recent past,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-24,14.99,1.0,VA,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,LGBTQ+,1 (just me!),3,More than 10 times per month,No,Yes,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,14.99,1.0,VA,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,LGBTQ+,1 (just me!),3,More than 10 times per month,No,Yes,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,7.94,1.0,NJ,"Nature Made Extra Strength Vitamin D3 5000 IU (125 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 90 Softgels, 90 Day Supply",35 - 44 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-03,7.89,3.0,NJ,"Centrum MultiGummies Gummy for Women 50 Plus, with Vitamin D3, B6 and B12, Multivitamin/Multimineral Supplement - 80 Count",35 - 44 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,"Vitamin D, B1, B6, B12, Multivitamin",0,0,1,0,0,1,0,0,1,1,0,0,0,1
2019-04-09,14.58,1.0,OH,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,9.99,1.0,OH,"Doctor's Best Vitamin D3 2500IU with Vitashine D3, Non-GMO, Vegan, Gluten & Soy Free, Regulates Immune Function, Supports Healthy Bones, 60 Count",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,9.99,1.0,OH,"Doctor's Best Vitamin D3 2500IU with Vitashine D3, Non-GMO, Vegan, Gluten & Soy Free, Regulates Immune Function, Supports Healthy Bones, 60 Count",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-03,9.45,1.0,OH,"Doctor's Best Vitamin D3 2500IU with Vitashine D3, Non-GMO, Vegan, Gluten & Soy Free, Regulates Immune Function, Supports Healthy Bones, 60 Count",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,10.47,1.0,OH,"NOW Supplements, Vitamin D-3 5,000 IU, High Potency, Structural Support*, 240 Softgels",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,LGBTQ+,2,2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,11.18,1.0,NY,"Sundown Vitamin D3 for Immune Support, Non-GMO, Dairy-Free, Gluten-Free, No Artificial Flavors, 50mcg 2000IU Softgels, 350 Count",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,Yes,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,5.84,1.0,NY,"Nature's Wonder Vitamin D3 50mcg (2000IU) Soft Gels, 250 Count",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,Yes,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,14.95,1.0,NY,Vitamin D3 (2000iu/50mcg) Infused with Coconut Oil ~ Non-GMO & Gluten Free (360 Mini Liquid Softgels),55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,Yes,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,8.74,1.0,FL,"NOW Supplements, Vitamin D-3 2,000 IU, High Potency, Structural Support*, 240 Softgels",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),3,2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-06-11,7.8,1.0,VA,"Pure & Essential Daily Vegetarian Vitamin D3 2000iu, Cholecalciferol, 365 Small Tablets,1-A-Day 1-Year Supply, by Igennus",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),3,2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,11.96,1.0,TX,"Centrum MultiGummies Gummy Multivitamin for Men, Multivitamin/Multimineral Supplement with Selenium, Antioxidants and Vitamin D3, Assorted Fruit Flavor - 150 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,Yes,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-07,15.95,1.0,WA,"Sports Research Vitamin D3 5000IU (125mcg) with Coconut Oil - High Potency Vitamin D for Immune & Bone Support - Non-GMO Verified, Gluten & Soy Free (360 Liquid Softgels)",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,Yes,Yes,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-29,11.99,1.0,NC,"Vitamin D 10000 IU 400 Softgels | Value Size | Max Potency | Non-GMO, Gluten Free Supplement | by Carlyle",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,Yes,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-03-12,7.97,1.0,MN,"One A Day Women’s Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Biotin, Calcium & More, 100 count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin, B7",1,1,1,1,0,1,0,0,0,1,0,1,0,1
2020-10-29,9.88,1.0,CO,"Vitafusion Vitamin D3 Gummy Vitamins, 50mcg per serving, Immune System Support*, Delicious Peach and Berry Flavors, 150 ct (75 day supply)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,12.42,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021-01-17,12.42,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021-04-30,10.99,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021-06-16,12.49,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021-11-25,12.89,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021-12-18,13.49,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022-01-15,11.99,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022-02-18,11.91,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022-04-02,11.99,1.0,CO,"Olly The Essential Prenatal Gummy Multivitamin, 30 Day Supply ( Gummies), Sweet, Folic Acid, Vitamin D, Omega 3 DHA, Chewable Supplement, White Citrus, 60 Count (Pack of 1)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin",0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-09-07,11.99,2.0,NY,"Emergen-C Immune+ 1000mg Vitamin C Powder, with Vitamin D, Zinc, Antioxidants and Electrolytes for Immunity, Immune Support Dietary Supplement, Super Orange Flavor - 30 Count/1 Month Supply",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),3,4+,5 - 10 times per month,No,No,No,No,No,"Vitamin C, Vitamin D",0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,16.8,1.0,NY,"Carlson - Super Daily D3 2,000 IU (50 mcg) per Drop, Vitamin D Drop, Immune Support, Heart Health, Liquid Vitamin D3, 1-Year Supply, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),3,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,16.99,1.0,TX,"Ora Organic Vitamin D3 2000IU - Vegan Vitamin D from Lichen for Bone Health, Immune Support, & Mood | Maximum Absorption - 1 Month Supply, 30 Vegan Tablets",45 - 54 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),3,3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,16.99,1.0,TX,"Ora Organic Vitamin D3 2000IU - Vegan Vitamin D from Lichen for Bone Health, Immune Support, & Mood | Maximum Absorption - 1 Month Supply, 30 Vegan Tablets",45 - 54 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),3,3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,16.99,1.0,TX,"Ora Organic Vitamin D3 2000IU - Vegan Vitamin D from Lichen for Bone Health, Immune Support, & Mood | Maximum Absorption - 1 Month Supply, 30 Vegan Tablets",45 - 54 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),3,3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,16.99,1.0,TX,"Ora Organic Vitamin D3 2000IU - Vegan Vitamin D from Lichen for Bone Health, Immune Support, & Mood | Maximum Absorption - 1 Month Supply, 30 Vegan Tablets",45 - 54 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),3,3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,26.95,1.0,TX,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",45 - 54 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),3,3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,10.49,1.0,TX,"One A Day Men’s 50+ Multivitamins, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Calcium & more, 100 count",45 - 54 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),3,3,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
